field0,Flow_ID,Src_IP,Src_Port,Dst_IP,Dst_Port,Protocol,Timestamp,Flow_Duration,Tot_Fwd_Pkts,Tot_Bwd_Pkts,TotLen_Fwd_Pkts,TotLen_Bwd_Pkts,Fwd_Pkt_Len_Max,Fwd_Pkt_Len_Min,Fwd_Pkt_Len_Mean,Fwd_Pkt_Len_Std,Bwd_Pkt_Len_Max,Bwd_Pkt_Len_Min,Bwd_Pkt_Len_Mean,Bwd_Pkt_Len_Std,Flow_Byts_s,Flow_Pkts_s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Tot,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Tot,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_Header_Len,Bwd_Header_Len,Fwd_Pkts_s,Bwd_Pkts_s,Pkt_Len_Min,Pkt_Len_Max,Pkt_Len_Mean,Pkt_Len_Std,Pkt_Len_Var,FIN_Flag_Cnt,SYN_Flag_Cnt,RST_Flag_Cnt,PSH_Flag_Cnt,ACK_Flag_Cnt,URG_Flag_Cnt,CWE_Flag_Count,ECE_Flag_Cnt,Down_Up_Ratio,Pkt_Size_Avg,Fwd_Seg_Size_Avg,Bwd_Seg_Size_Avg,Fwd_Byts_b_Avg,Fwd_Pkts_b_Avg,Fwd_Blk_Rate_Avg,Bwd_Byts_b_Avg,Bwd_Pkts_b_Avg,Bwd_Blk_Rate_Avg,Subflow_Fwd_Pkts,Subflow_Fwd_Byts,Subflow_Bwd_Pkts,Subflow_Bwd_Byts,Init_Fwd_Win_Byts,Init_Bwd_Win_Byts,Fwd_Act_Data_Pkts,Fwd_Seg_Size_Min,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,Label
4228121,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 04:31:48,112628839,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026636161986895737,56314419.5,44411.25560598349,56345823.0,56283016.0,112628839.0,56314419.5,44411.25560598349,56345823.0,56283016.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.026636161986895737,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56314419.5,44411.25560598349,56345823.0,56283016.0,Benign
2196434,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 10:13:40,112638800,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02663380646810868,56319400.0,5.656854249492381,56319404.0,56319396.0,112638800.0,56319400.0,5.656854249492381,56319404.0,56319396.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.02663380646810868,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56319400.0,5.656854249492381,56319404.0,56319396.0,Benign
1554351,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 03:26:15,112637696,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026634067515017353,56318848.0,65.05382386916237,56318894.0,56318802.0,112637696.0,56318848.0,65.05382386916237,56318894.0,56318802.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.02663406751501736,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56318848.0,65.05382386916237,56318894.0,56318802.0,Benign
7574102,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 10:06:46,112640447,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02663341703535676,56320223.5,44.54772721475249,56320255.0,56320192.0,112640447.0,56320223.5,44.54772721475249,56320255.0,56320192.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.02663341703535676,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56320223.5,44.54772721475249,56320255.0,56320192.0,Benign
1782077,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 03:00:44,112641286,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026633218658387834,56320643.0,63.639610306789294,56320688.0,56320598.0,112641286.0,56320643.0,63.639610306789294,56320688.0,56320598.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.02663321865838784,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56320643.0,63.639610306789294,56320688.0,56320598.0,Benign
1623304,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 10:33:06,112639956,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026633533130996607,56319978.0,38.18376618407357,56320005.0,56319951.0,112639956.0,56319978.0,38.18376618407357,56320005.0,56319951.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.02663353313099661,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56319978.0,38.18376618407357,56320005.0,56319951.0,Benign
6332784,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 02:50:06,112642393,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026632956918804095,56321196.5,137.88582233137677,56321294.0,56321099.0,112642393.0,56321196.5,137.88582233137677,56321294.0,56321099.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.02663295691880409,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56321196.5,137.88582233137677,56321294.0,56321099.0,Benign
952002,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 12:46:05,112639599,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026633617543329498,56319799.5,30.40559159102155,56319821.0,56319778.0,112639599.0,56319799.5,30.40559159102155,56319821.0,56319778.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.026633617543329498,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56319799.5,30.40559159102155,56319821.0,56319778.0,Benign
1142493,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 11:18:38,112641947,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026633062370628235,56320973.5,125.15790027001893,56321062.0,56320885.0,112641947.0,56320973.5,125.15790027001893,56321062.0,56320885.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.02663306237062824,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56320973.5,125.15790027001893,56321062.0,56320885.0,Benign
1407255,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 02:21:54,112633698,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026635012907060905,56316849.0,8.48528137423857,56316855.0,56316843.0,112633698.0,56316849.0,8.48528137423857,56316855.0,56316843.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0266350129070609,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56316849.0,8.48528137423857,56316855.0,56316843.0,Benign
1409885,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 04:00:28,112633763,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026634997536218334,56316881.5,72.8319984622144,56316933.0,56316830.0,112633763.0,56316881.5,72.8319984622144,56316933.0,56316830.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.02663499753621833,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56316881.5,72.8319984622144,56316933.0,56316830.0,Benign
5002807,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 02:49:27,112639580,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02663362203587762,56319790.0,120.20815280171308,56319875.0,56319705.0,112639580.0,56319790.0,120.20815280171308,56319875.0,56319705.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.02663362203587762,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56319790.0,120.20815280171308,56319875.0,56319705.0,Benign
6500674,172.31.65.80-23.23.122.221-0-0-0,172.31.65.80,0,23.23.122.221,0,0,20/02/2018 12:04:54,2486126,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.206696683917066,1243063.0,1397921.822134557,2231543.0,254583.0,2486126.0,1243063.0,1397921.822134557,2231543.0,254583.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.206696683917066,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
7278487,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 04:30:33,112621167,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026637976500456614,56310583.5,36539.74291781485,56336421.0,56284746.0,112621167.0,56310583.5,36539.74291781485,56336421.0,56284746.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.02663797650045661,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56310583.5,36539.74291781485,56336421.0,56284746.0,Benign
1276194,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 10:09:53,112636882,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026634259993098885,56318441.0,59.39696961966999,56318483.0,56318399.0,112636882.0,56318441.0,59.39696961966999,56318483.0,56318399.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.026634259993098885,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56318441.0,59.39696961966999,56318483.0,56318399.0,Benign
4652829,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 10:36:15,112635513,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026634583712509926,56317756.5,2335.5736982591666,56319408.0,56316105.0,112635513.0,56317756.5,2335.5736982591666,56319408.0,56316105.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.026634583712509933,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56317756.5,2335.5736982591666,56319408.0,56316105.0,Benign
7633800,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 11:18:15,112640563,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026633389607614088,56320281.5,48.790367901871775,56320316.0,56320247.0,112640563.0,56320281.5,48.790367901871775,56320316.0,56320247.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.026633389607614088,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56320281.5,48.790367901871775,56320316.0,56320247.0,Benign
2864494,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 12:25:31,112640293,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026633453448136894,56320146.5,51.61879502661797,56320183.0,56320110.0,112640293.0,56320146.5,51.61879502661797,56320183.0,56320110.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.02663345344813689,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56320146.5,51.61879502661797,56320183.0,56320110.0,Benign
2753373,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 01:27:16,112639636,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026633608794687513,56319818.0,110.30865786510141,56319896.0,56319740.0,112639636.0,56319818.0,110.30865786510141,56319896.0,56319740.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.02663360879468752,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56319818.0,110.30865786510141,56319896.0,56319740.0,Benign
6960581,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 09:19:45,112638305,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026633923512964792,56319152.5,177.48380207782344,56319278.0,56319027.0,112638305.0,56319152.5,177.48380207782344,56319278.0,56319027.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.02663392351296479,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56319152.5,177.48380207782344,56319278.0,56319027.0,Benign
571233,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 01:36:47,112639712,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026633590824521994,56319856.0,24.041630560342607,56319873.0,56319839.0,112639712.0,56319856.0,24.041630560342607,56319873.0,56319839.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.026633590824522,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56319856.0,24.041630560342607,56319873.0,56319839.0,Benign
5480355,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 04:19:40,112638385,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02663390459655472,56319192.5,26.162950903902264,56319211.0,56319174.0,112638385.0,56319192.5,26.162950903902264,56319211.0,56319174.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.02663390459655472,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56319192.5,26.162950903902264,56319211.0,56319174.0,Benign
533578,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 10:53:42,112640072,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026633505703014818,56320036.0,18.384776310850235,56320049.0,56320023.0,112640072.0,56320036.0,18.384776310850235,56320049.0,56320023.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.026633505703014808,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56320036.0,18.384776310850235,56320049.0,56320023.0,Benign
6063992,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 04:48:46,112638348,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035511884460521385,37546116.0,31255121.967865154,56319193.0,1465733.0,112638348.0,37546116.0,31255121.967865154,56319193.0,1465733.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.03551188446052138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,-1,-1,0,0,1465733.0,0.0,1465733.0,1465733.0,55586307.5,1036456.613766587,56319193.0,54853422.0,Benign
3940346,172.31.66.57-23.196.115.33-0-0-0,172.31.66.57,0,23.196.115.33,0,0,20/02/2018 08:39:38,1220638,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2769748279178597,406879.33333333326,149394.65559494868,567108.0,271413.0,1220638.0,406879.33333333326,149394.65559494868,567108.0,271413.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.27697482791786,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3102540,172.31.65.64-23.196.115.33-0-0-0,172.31.65.64,0,23.196.115.33,0,0,20/02/2018 08:39:17,1100204,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6356893812420243,366734.66666666674,216239.49787292173,613894.0,212435.0,1100204.0,366734.66666666674,216239.49787292173,613894.0,212435.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.635689381242024,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6281382,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 11:37:46,112637946,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035512011200914476,37545982.0,25928197.59769215,56318950.0,7961647.0,112637946.0,37545982.0,25928197.59769215,56318950.0,7961647.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.03551201120091448,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,37545982.0,25928197.59769215,56318950.0,7961647.0,Benign
630412,172.31.64.126-68.67.153.75-0-0-0,172.31.64.126,0,68.67.153.75,0,0,20/02/2018 04:20:17,91805,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.57061162246065,30601.66666666667,8020.022526984157,39861.0,25833.0,91805.0,30601.66666666667,8020.022526984157,39861.0,25833.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,43.57061162246065,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
2898039,172.31.65.32-23.218.62.30-0-0-0,172.31.65.32,0,23.218.62.30,0,0,20/02/2018 09:12:07,15030155,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2661316533329164,5010051.666666667,9447.748638344128,5015749.0,4999146.0,15030155.0,5010051.666666667,9447.748638344128,5015749.0,4999146.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.2661316533329164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,-1,-1,0,0,4999146.0,0.0,4999146.0,4999146.0,5015504.5,345.7752160002218,5015749.0,5015260.0,Benign
4871816,172.31.67.52-34.204.31.192-0-0-0,172.31.67.52,0,34.204.31.192,0,0,20/02/2018 03:13:58,576466,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938830737632401,192155.33333333328,177539.69052111512,369845.0,14766.0,576466.0,192155.33333333328,177539.69052111512,369845.0,14766.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6.938830737632401,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
5301640,172.31.68.15-209.85.203.155-0-0-0,172.31.68.15,0,209.85.203.155,0,0,20/02/2018 10:09:29,155461,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.729925833488785,51820.33333333334,71581.14911297061,133682.0,997.0,155461.0,51820.33333333334,71581.14911297061,133682.0,997.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.729925833488785,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3330115,172.31.66.105-224.0.0.22-0-0-0,172.31.66.105,0,224.0.0.22,0,0,20/02/2018 09:58:33,10144636,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39429704525623194,3381545.333333333,5529779.633592313,9766582.0,144949.0,10144636.0,3381545.333333333,5529779.633592313,9766582.0,144949.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.3942970452562321,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,-1,-1,0,0,144949.0,0.0,144949.0,144949.0,9766582.0,0.0,9766582.0,9766582.0,Benign
6119166,138.68.147.73-172.31.64.31-0-0-0,138.68.147.73,0,172.31.64.31,0,0,20/02/2018 01:48:51,1567414,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.103948286795958,223916.2857142857,410866.57611310366,1124936.0,60.0,1567344.0,522448.0,522122.0447625248,1125017.0,204006.0,1567333.0,522444.33333333343,522106.8117754578,1124996.0,204018.0,0,0,0,0,0,0,2.5519741433979792,2.5519741433979792,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,4,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
7124962,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 04:09:19,116021812,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03447627589198486,38673937.33333333,30560793.175752595,56318236.0,3385373.0,116021812.0,38673937.33333333,30560793.175752595,56318236.0,3385373.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.03447627589198486,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56318219.5,23.33452377915607,56318236.0,56318203.0,Benign
4459492,172.31.67.112-209.85.202.155-0-0-0,172.31.67.112,0,209.85.202.155,0,0,20/02/2018 11:28:40,3702198,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.080439241769349,1234066.0,1366351.1047706588,2780432.0,189812.0,3702198.0,1234066.0,1366351.1047706588,2780432.0,189812.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.0804392417693491,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
4913063,172.31.67.57-23.196.115.33-0-0-0,172.31.67.57,0,23.196.115.33,0,0,20/02/2018 08:39:52,1001025,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.995904198196848,333675.0,62812.53776118268,376325.0,261545.0,1001025.0,333675.0,62812.53776118268,376325.0,261545.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.995904198196848,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6467592,172.31.65.77-224.0.0.22-0-0-0,172.31.65.77,0,224.0.0.22,0,0,20/02/2018 01:27:53,472193,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.588890559580511,118048.25,228433.47100833684,460673.0,214.0,472193.0,118048.25,228433.47100833684,460673.0,214.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10.588890559580513,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
